player_id,matches_count,wins_count,easy_wins_count,defeated_count,easy_defeated_count,tied,score
VH2S9436,20.0,11.0,7.0,9.0,7.0,0.0,0.55
MJ9Q5434,15.0,6.0,3.0,9.0,5.0,0.0,0.4
VZ8P7243,18.0,13.0,7.0,5.0,4.0,0.0,0.7222222222222222
KT3D5979,18.0,9.0,7.0,9.0,7.0,0.0,0.5
BR4N3554,21.0,13.0,7.0,8.0,3.0,0.0,0.6190476190476191
PK4D1663,16.0,7.0,5.0,9.0,6.0,0.0,0.4375
CE1Y8932,23.0,16.0,9.0,7.0,3.0,0.0,0.6956521739130435
EG8L2491,26.0,11.0,7.0,15.0,7.0,0.0,0.4230769230769231
LA6M9473,26.0,13.0,9.0,13.0,9.0,0.0,0.5
MA2L7761,15.0,6.0,4.0,9.0,6.0,0.0,0.4
NE9R9927,26.0,11.0,6.0,15.0,9.0,0.0,0.4230769230769231
IZ6F9965,16.0,11.0,6.0,5.0,1.0,0.0,0.6875
UV7N4717,15.0,7.0,2.0,8.0,4.0,0.0,0.4666666666666667
OS0P6916,26.0,13.0,8.0,13.0,8.0,0.0,0.5
WK3G4192,26.0,17.0,7.0,9.0,6.0,0.0,0.6538461538461539
WE9K7463,22.0,8.0,2.0,14.0,7.0,0.0,0.36363636363636365
MK6C4855,26.0,18.0,13.0,8.0,5.0,0.0,0.6923076923076923
UK8Y1996,15.0,9.0,5.0,6.0,4.0,0.0,0.6
VM1Q5649,21.0,10.0,5.0,11.0,8.0,0.0,0.47619047619047616
YZ8N3519,22.0,10.0,8.0,11.0,6.0,1.0,0.4696969696969697
PA8K3575,15.0,7.0,3.0,8.0,5.0,0.0,0.4666666666666667
IU7M8654,25.0,13.0,7.0,12.0,9.0,0.0,0.52
XI9M9923,23.0,12.0,7.0,11.0,9.0,0.0,0.5217391304347826
ZS3D7738,22.0,11.0,5.0,10.0,5.0,1.0,0.5151515151515151
EK8G9189,15.0,6.0,2.0,9.0,6.0,0.0,0.4
MH1R6241,24.0,10.0,7.0,14.0,8.0,0.0,0.4166666666666667
RY3P6867,21.0,11.0,7.0,10.0,5.0,0.0,0.5238095238095238
CX4P1512,20.0,11.0,6.0,9.0,4.0,0.0,0.55
HK0C6792,29.0,13.0,6.0,16.0,10.0,0.0,0.4482758620689655
CW3X9541,16.0,7.0,5.0,9.0,8.0,0.0,0.4375
XV5A4192,17.0,6.0,4.0,11.0,7.0,0.0,0.35294117647058826
CE2K3913,20.0,9.0,8.0,11.0,5.0,0.0,0.45
TI2S1151,23.0,13.0,9.0,10.0,7.0,0.0,0.5652173913043478
MJ3U2557,22.0,13.0,5.0,9.0,5.0,0.0,0.5909090909090909
AZ2U3698,23.0,15.0,8.0,8.0,5.0,0.0,0.6521739130434783
RV6O9538,18.0,9.0,4.0,9.0,4.0,0.0,0.5
MY4C9264,20.0,11.0,8.0,9.0,5.0,0.0,0.55
YZ4F8568,20.0,10.0,7.0,10.0,4.0,0.0,0.5
JX7H8451,28.0,15.0,8.0,13.0,7.0,0.0,0.5357142857142857
FD6M1915,18.0,12.0,2.0,6.0,4.0,0.0,0.6666666666666666
RE6T1727,20.0,8.0,4.0,12.0,10.0,0.0,0.4
GA1Z4479,21.0,14.0,9.0,7.0,5.0,0.0,0.6666666666666666
AG2V1471,23.0,11.0,6.0,12.0,7.0,0.0,0.4782608695652174
VC6L2549,25.0,16.0,7.0,9.0,5.0,0.0,0.64
DY6K3566,26.0,13.0,10.0,13.0,6.0,0.0,0.5
BC1S8557,22.0,11.0,6.0,10.0,8.0,1.0,0.5151515151515151
EN3S6465,14.0,7.0,4.0,6.0,3.0,1.0,0.5238095238095238
LI4L8822,16.0,6.0,3.0,10.0,8.0,0.0,0.375
XH2W7663,22.0,9.0,7.0,13.0,10.0,0.0,0.4090909090909091
YH6U8959,17.0,6.0,3.0,11.0,6.0,0.0,0.35294117647058826
TG9F9833,26.0,14.0,9.0,12.0,7.0,0.0,0.5384615384615384
EL2V3953,24.0,17.0,13.0,7.0,5.0,0.0,0.7083333333333334
CC4R3387,12.0,8.0,7.0,4.0,2.0,0.0,0.6666666666666666
TZ7L8261,18.0,10.0,6.0,8.0,4.0,0.0,0.5555555555555556
UP7Q2723,18.0,9.0,5.0,9.0,5.0,0.0,0.5
YC9F4494,24.0,13.0,8.0,11.0,6.0,0.0,0.5416666666666666
OZ1L5466,15.0,9.0,5.0,6.0,5.0,0.0,0.6
HL7D9714,27.0,13.0,9.0,14.0,8.0,0.0,0.48148148148148145
AI5F8178,27.0,11.0,9.0,16.0,10.0,0.0,0.4074074074074074
BX9A5236,26.0,13.0,7.0,12.0,8.0,1.0,0.5128205128205128
NU1O4227,18.0,10.0,7.0,8.0,4.0,0.0,0.5555555555555556
YX4R6179,20.0,8.0,5.0,12.0,5.0,0.0,0.4
DV1N9759,11.0,7.0,4.0,4.0,3.0,0.0,0.6363636363636364
IK4J6799,19.0,7.0,3.0,12.0,7.0,0.0,0.3684210526315789
BV9C6227,17.0,10.0,9.0,7.0,3.0,0.0,0.5882352941176471
SM1V2474,17.0,6.0,2.0,11.0,9.0,0.0,0.35294117647058826
IE3J3764,23.0,10.0,8.0,13.0,9.0,0.0,0.43478260869565216
DJ1Z4113,22.0,8.0,7.0,14.0,9.0,0.0,0.36363636363636365
ZK2T7124,17.0,10.0,5.0,7.0,5.0,0.0,0.5882352941176471
MX5N6632,15.0,8.0,5.0,7.0,4.0,0.0,0.5333333333333333
XS4F9467,15.0,7.0,7.0,8.0,5.0,0.0,0.4666666666666667
JG8H2689,16.0,7.0,4.0,8.0,3.0,1.0,0.4583333333333333
FK4U1784,13.0,5.0,4.0,8.0,6.0,0.0,0.38461538461538464
BP6S4258,20.0,9.0,7.0,11.0,6.0,0.0,0.45
RS3D8353,26.0,11.0,9.0,14.0,8.0,1.0,0.4358974358974359
BF3K3173,15.0,4.0,3.0,11.0,4.0,0.0,0.26666666666666666
VX5N8137,19.0,9.0,5.0,10.0,7.0,0.0,0.47368421052631576
AT2F2679,21.0,12.0,8.0,9.0,4.0,0.0,0.5714285714285714
PM2F1443,16.0,9.0,6.0,7.0,3.0,0.0,0.5625
BZ1E2998,15.0,9.0,5.0,6.0,5.0,0.0,0.6
SR6D9357,17.0,9.0,7.0,8.0,7.0,0.0,0.5294117647058824
DF4P9372,12.0,5.0,2.0,7.0,4.0,0.0,0.4166666666666667
GA6N2819,14.0,9.0,6.0,5.0,4.0,0.0,0.6428571428571429
DD7V7785,26.0,14.0,9.0,12.0,10.0,0.0,0.5384615384615384
ZR2B8721,15.0,7.0,5.0,8.0,4.0,0.0,0.4666666666666667
DZ8P8886,16.0,7.0,3.0,6.0,2.0,3.0,0.5
FB2W3384,17.0,5.0,4.0,12.0,8.0,0.0,0.29411764705882354
BU9D3356,28.0,16.0,13.0,12.0,7.0,0.0,0.5714285714285714
ZL1T4995,17.0,10.0,8.0,7.0,4.0,0.0,0.5882352941176471
WF2E2631,19.0,11.0,9.0,7.0,2.0,1.0,0.5964912280701754
BG5Q2915,25.0,13.0,10.0,12.0,6.0,0.0,0.52
SA6S2861,22.0,15.0,10.0,7.0,3.0,0.0,0.6818181818181818
YU7L1864,24.0,14.0,7.0,10.0,5.0,0.0,0.5833333333333334
MU6Z3622,21.0,7.0,5.0,13.0,11.0,1.0,0.3492063492063492
AQ0O3827,28.0,13.0,6.0,15.0,5.0,0.0,0.4642857142857143
VT1O4689,21.0,10.0,5.0,11.0,6.0,0.0,0.47619047619047616
YE0H6436,22.0,15.0,12.0,7.0,5.0,0.0,0.6818181818181818
OW8R7283,21.0,15.0,10.0,6.0,3.0,0.0,0.7142857142857143
OC8Y6549,25.0,11.0,7.0,14.0,9.0,0.0,0.44
JO7W3393,18.0,6.0,3.0,12.0,6.0,0.0,0.3333333333333333
CN3K9482,16.0,4.0,3.0,12.0,6.0,0.0,0.25
DK8J5778,20.0,12.0,7.0,8.0,2.0,0.0,0.6
TS5E1428,20.0,13.0,6.0,6.0,4.0,1.0,0.6666666666666666
RT7P4262,15.0,4.0,4.0,11.0,8.0,0.0,0.26666666666666666
FS6X6713,18.0,9.0,4.0,9.0,4.0,0.0,0.5
BI0D1273,26.0,18.0,8.0,8.0,7.0,0.0,0.6923076923076923
EL8W5915,19.0,9.0,8.0,9.0,7.0,1.0,0.49122807017543857
VQ0L1274,22.0,11.0,6.0,11.0,7.0,0.0,0.5
GO7N5672,24.0,10.0,8.0,14.0,7.0,0.0,0.4166666666666667
RO0F1293,25.0,9.0,5.0,16.0,14.0,0.0,0.36
RB5Z6797,22.0,11.0,6.0,11.0,4.0,0.0,0.5
WA6D5554,18.0,6.0,3.0,12.0,8.0,0.0,0.3333333333333333
SG6C9916,28.0,16.0,8.0,12.0,7.0,0.0,0.5714285714285714
LE4F4567,18.0,9.0,6.0,9.0,8.0,0.0,0.5
AY2G7458,21.0,12.0,8.0,9.0,4.0,0.0,0.5714285714285714
FH4G2695,28.0,17.0,12.0,10.0,8.0,1.0,0.6190476190476191
AA9V9819,23.0,14.0,8.0,9.0,4.0,0.0,0.6086956521739131
HI9I7575,22.0,9.0,4.0,12.0,8.0,1.0,0.42424242424242425
WK2X9731,18.0,8.0,5.0,10.0,6.0,0.0,0.4444444444444444
NH3W1218,22.0,11.0,6.0,10.0,8.0,1.0,0.5151515151515151
TN7O7776,19.0,8.0,6.0,11.0,5.0,0.0,0.42105263157894735
GJ5L3266,20.0,13.0,10.0,7.0,3.0,0.0,0.65
WP9Z4972,13.0,6.0,4.0,7.0,4.0,0.0,0.46153846153846156
XD6L6462,25.0,14.0,9.0,10.0,6.0,1.0,0.5733333333333334
AV4C7376,14.0,5.0,3.0,9.0,4.0,0.0,0.35714285714285715
HT8Y2538,18.0,10.0,6.0,8.0,7.0,0.0,0.5555555555555556
SH3U1838,21.0,11.0,7.0,10.0,8.0,0.0,0.5238095238095238
LS7P1722,17.0,7.0,1.0,10.0,5.0,0.0,0.4117647058823529
NY9K2534,23.0,14.0,8.0,9.0,7.0,0.0,0.6086956521739131
ZN9I1567,20.0,7.0,6.0,12.0,7.0,1.0,0.36666666666666664
DT0M3476,22.0,9.0,5.0,13.0,10.0,0.0,0.4090909090909091
YI5W9462,24.0,16.0,9.0,8.0,4.0,0.0,0.6666666666666666
PW4B8533,24.0,14.0,10.0,10.0,5.0,0.0,0.5833333333333334
XN6J2814,29.0,13.0,9.0,15.0,11.0,1.0,0.45977011494252873
VL5B4478,16.0,8.0,6.0,8.0,4.0,0.0,0.5
XN4N7246,16.0,9.0,4.0,7.0,4.0,0.0,0.5625
NM9P1217,27.0,14.0,10.0,12.0,6.0,1.0,0.5308641975308642
PB0C6883,18.0,11.0,9.0,6.0,0.0,1.0,0.6296296296296297
VO5I9145,18.0,10.0,4.0,8.0,6.0,0.0,0.5555555555555556
BX2N4812,18.0,9.0,6.0,9.0,5.0,0.0,0.5
TB3G9171,16.0,6.0,3.0,10.0,7.0,0.0,0.375
MO2S6532,18.0,6.0,3.0,12.0,8.0,0.0,0.3333333333333333
LP8S6534,17.0,8.0,8.0,9.0,8.0,0.0,0.47058823529411764
QH1R8145,19.0,15.0,10.0,4.0,3.0,0.0,0.7894736842105263
YP6G2173,28.0,14.0,9.0,14.0,8.0,0.0,0.5
FE6M4869,19.0,10.0,6.0,9.0,5.0,0.0,0.5263157894736842
OB7G9221,22.0,8.0,5.0,14.0,10.0,0.0,0.36363636363636365
ZZ2Q7642,15.0,8.0,3.0,7.0,5.0,0.0,0.5333333333333333
MX2X6434,21.0,12.0,5.0,9.0,5.0,0.0,0.5714285714285714
UN6R8147,18.0,10.0,8.0,8.0,6.0,0.0,0.5555555555555556
QK9I5417,21.0,9.0,5.0,11.0,5.0,1.0,0.4444444444444444
ZN7Y8422,22.0,13.0,5.0,9.0,7.0,0.0,0.5909090909090909
LP8L2582,22.0,12.0,6.0,10.0,10.0,0.0,0.5454545454545454
VD6M8112,19.0,9.0,6.0,10.0,7.0,0.0,0.47368421052631576
DR1O2699,23.0,14.0,9.0,9.0,5.0,0.0,0.6086956521739131
GD0N5329,27.0,11.0,7.0,16.0,8.0,0.0,0.4074074074074074
BR5F7735,19.0,10.0,4.0,9.0,7.0,0.0,0.5263157894736842
BS0T8423,25.0,9.0,3.0,16.0,7.0,0.0,0.36
JD6S9593,28.0,15.0,10.0,13.0,10.0,0.0,0.5357142857142857
IT4E6718,18.0,9.0,6.0,9.0,5.0,0.0,0.5
UX9Z9425,26.0,14.0,7.0,12.0,6.0,0.0,0.5384615384615384
GB4S5317,23.0,13.0,8.0,10.0,7.0,0.0,0.5652173913043478
VD7E7451,21.0,12.0,7.0,9.0,4.0,0.0,0.5714285714285714
TK5D9564,25.0,10.0,4.0,15.0,7.0,0.0,0.4
MJ9A1585,13.0,8.0,5.0,5.0,4.0,0.0,0.6153846153846154
UH9O2354,18.0,8.0,6.0,10.0,7.0,0.0,0.4444444444444444
IL1V5133,17.0,9.0,6.0,8.0,6.0,0.0,0.5294117647058824
JE1F4862,18.0,10.0,4.0,8.0,7.0,0.0,0.5555555555555556
MK1D3874,13.0,6.0,5.0,7.0,4.0,0.0,0.46153846153846156
NP1B3253,17.0,9.0,5.0,8.0,3.0,0.0,0.5294117647058824
WR6T2572,20.0,8.0,5.0,12.0,7.0,0.0,0.4
ZH7Z7263,19.0,9.0,4.0,10.0,5.0,0.0,0.47368421052631576
DL7V1424,20.0,14.0,11.0,6.0,2.0,0.0,0.7
OT5H8544,16.0,6.0,4.0,10.0,9.0,0.0,0.375
FS2T3281,22.0,11.0,7.0,11.0,8.0,0.0,0.5
IY4N3842,17.0,9.0,7.0,8.0,6.0,0.0,0.5294117647058824
IC6N5922,17.0,8.0,8.0,9.0,3.0,0.0,0.47058823529411764
UV8J1956,26.0,16.0,6.0,10.0,5.0,0.0,0.6153846153846154
CW3Y4967,18.0,14.0,9.0,4.0,2.0,0.0,0.7777777777777778
PY6R8868,15.0,7.0,2.0,8.0,6.0,0.0,0.4666666666666667
OR4X6486,20.0,8.0,5.0,12.0,7.0,0.0,0.4
ZW3M3813,24.0,16.0,11.0,8.0,2.0,0.0,0.6666666666666666
BQ8Z4999,13.0,7.0,7.0,6.0,6.0,0.0,0.5384615384615384
ZH6R7229,23.0,13.0,8.0,10.0,6.0,0.0,0.5652173913043478
TK3S4718,14.0,8.0,5.0,6.0,5.0,0.0,0.5714285714285714
HG5M9771,24.0,13.0,6.0,11.0,5.0,0.0,0.5416666666666666
EV3F2185,23.0,9.0,5.0,14.0,11.0,0.0,0.391304347826087
SN6B9583,13.0,9.0,8.0,4.0,3.0,0.0,0.6923076923076923
WK9H3456,19.0,9.0,6.0,10.0,3.0,0.0,0.47368421052631576
LQ2S8163,17.0,7.0,4.0,10.0,6.0,0.0,0.4117647058823529
ZV7D6911,31.0,15.0,10.0,16.0,7.0,0.0,0.4838709677419355
JH2O8574,22.0,14.0,9.0,8.0,7.0,0.0,0.6363636363636364
LO0N1243,18.0,14.0,8.0,4.0,3.0,0.0,0.7777777777777778
BJ0D9843,17.0,14.0,4.0,3.0,2.0,0.0,0.8235294117647058
DC2U6693,19.0,5.0,2.0,14.0,8.0,0.0,0.2631578947368421
NJ5G4435,17.0,7.0,5.0,10.0,4.0,0.0,0.4117647058823529
IU0C4745,19.0,9.0,4.0,8.0,4.0,2.0,0.5087719298245614
ES1O6984,21.0,13.0,10.0,8.0,5.0,0.0,0.6190476190476191
UD0S2217,17.0,12.0,8.0,4.0,2.0,1.0,0.7254901960784313
PA8F9621,13.0,5.0,2.0,8.0,5.0,0.0,0.38461538461538464
JO2X8287,20.0,16.0,11.0,4.0,1.0,0.0,0.8
AL1S6248,15.0,4.0,4.0,11.0,4.0,0.0,0.26666666666666666
NE9F3829,26.0,9.0,6.0,17.0,11.0,0.0,0.34615384615384615
DD6U6553,19.0,7.0,5.0,12.0,8.0,0.0,0.3684210526315789
EJ4W8738,23.0,11.0,6.0,12.0,9.0,0.0,0.4782608695652174
FZ6L1371,18.0,8.0,5.0,10.0,8.0,0.0,0.4444444444444444
EB0T9717,22.0,13.0,8.0,9.0,6.0,0.0,0.5909090909090909
OV0D4869,17.0,7.0,5.0,10.0,6.0,0.0,0.4117647058823529
SJ6F7587,19.0,8.0,5.0,11.0,7.0,0.0,0.42105263157894735
PI8L6924,11.0,7.0,5.0,4.0,2.0,0.0,0.6363636363636364
UL5I9944,15.0,5.0,5.0,10.0,4.0,0.0,0.3333333333333333
EB9U7683,16.0,8.0,5.0,8.0,4.0,0.0,0.5
XG3G9191,17.0,9.0,5.0,8.0,2.0,0.0,0.5294117647058824
GH4L8933,19.0,8.0,4.0,11.0,6.0,0.0,0.42105263157894735
QE6D3656,16.0,12.0,8.0,4.0,3.0,0.0,0.75
KZ9Y2559,29.0,16.0,9.0,13.0,6.0,0.0,0.5517241379310345
SP6T3236,19.0,7.0,4.0,11.0,8.0,1.0,0.38596491228070173
ZY2O5743,27.0,11.0,7.0,16.0,12.0,0.0,0.4074074074074074
EF5H1418,22.0,14.0,12.0,8.0,5.0,0.0,0.6363636363636364
WN2A3417,30.0,17.0,9.0,13.0,8.0,0.0,0.5666666666666667
KV3R7663,19.0,13.0,5.0,6.0,3.0,0.0,0.6842105263157895
YC5U4431,19.0,5.0,2.0,14.0,6.0,0.0,0.2631578947368421
GQ2L4422,18.0,11.0,6.0,7.0,4.0,0.0,0.6111111111111112
OT7G3992,16.0,6.0,5.0,10.0,6.0,0.0,0.375
KL7O2912,22.0,9.0,7.0,13.0,4.0,0.0,0.4090909090909091
KF2K9646,16.0,9.0,4.0,7.0,5.0,0.0,0.5625
XR7T8536,19.0,13.0,10.0,6.0,3.0,0.0,0.6842105263157895
LG7X2728,18.0,8.0,5.0,10.0,6.0,0.0,0.4444444444444444
OL5E8491,17.0,8.0,4.0,9.0,6.0,0.0,0.47058823529411764
YZ3Y6442,15.0,6.0,5.0,9.0,6.0,0.0,0.4
OH7C1469,19.0,7.0,6.0,11.0,7.0,1.0,0.38596491228070173
JW1D7554,17.0,5.0,4.0,12.0,5.0,0.0,0.29411764705882354
NW2Z8495,11.0,9.0,4.0,2.0,2.0,0.0,0.8181818181818182
WP3M9766,19.0,16.0,10.0,3.0,3.0,0.0,0.8421052631578947
SE2S6115,19.0,9.0,5.0,10.0,3.0,0.0,0.47368421052631576
LW4C8335,21.0,14.0,5.0,7.0,4.0,0.0,0.6666666666666666
RA0V8616,19.0,10.0,6.0,9.0,4.0,0.0,0.5263157894736842
JG8U8811,18.0,10.0,8.0,8.0,4.0,0.0,0.5555555555555556
NH5A7893,19.0,10.0,6.0,9.0,6.0,0.0,0.5263157894736842
QK1N3616,26.0,16.0,9.0,10.0,6.0,0.0,0.6153846153846154
GH9F1874,17.0,9.0,4.0,6.0,4.0,2.0,0.5686274509803921
LL8R7356,25.0,14.0,8.0,11.0,6.0,0.0,0.56
RX5B6127,22.0,11.0,5.0,11.0,5.0,0.0,0.5
NS9N3316,22.0,8.0,4.0,14.0,9.0,0.0,0.36363636363636365
ID1I5152,30.0,15.0,7.0,15.0,12.0,0.0,0.5
TE2O8926,21.0,14.0,8.0,7.0,3.0,0.0,0.6666666666666666
SD9B5673,14.0,7.0,3.0,7.0,4.0,0.0,0.5
TS2M3449,19.0,11.0,9.0,8.0,5.0,0.0,0.5789473684210527
SJ0X6687,28.0,15.0,10.0,13.0,10.0,0.0,0.5357142857142857
YO4N9437,13.0,9.0,5.0,4.0,3.0,0.0,0.6923076923076923
RA1N4747,21.0,9.0,5.0,12.0,7.0,0.0,0.42857142857142855
TN1A4256,16.0,7.0,3.0,9.0,5.0,0.0,0.4375
FF8P8267,21.0,8.0,4.0,13.0,8.0,0.0,0.38095238095238093
RX9N6361,16.0,7.0,4.0,9.0,6.0,0.0,0.4375
QS2Z8235,21.0,15.0,9.0,6.0,4.0,0.0,0.7142857142857143
IH7W9132,13.0,5.0,4.0,8.0,5.0,0.0,0.38461538461538464
DT8U2141,15.0,11.0,4.0,4.0,2.0,0.0,0.7333333333333333
KT4P8386,19.0,10.0,7.0,9.0,7.0,0.0,0.5263157894736842
IZ8Q2646,26.0,9.0,8.0,17.0,12.0,0.0,0.34615384615384615
DV7D7825,16.0,9.0,2.0,7.0,4.0,0.0,0.5625
NE3B9921,29.0,11.0,8.0,18.0,12.0,0.0,0.3793103448275862
HD4Q6374,14.0,7.0,6.0,7.0,4.0,0.0,0.5
QE6K7182,27.0,13.0,7.0,14.0,12.0,0.0,0.48148148148148145
TD2M6268,21.0,10.0,5.0,10.0,5.0,1.0,0.49206349206349204
SK0A5822,18.0,11.0,9.0,7.0,5.0,0.0,0.6111111111111112
DD5U4313,24.0,13.0,8.0,11.0,4.0,0.0,0.5416666666666666
KO7T2828,18.0,8.0,5.0,10.0,8.0,0.0,0.4444444444444444
SY5H8237,18.0,9.0,5.0,9.0,8.0,0.0,0.5
IF8L3157,29.0,17.0,8.0,11.0,8.0,1.0,0.5977011494252874
MH5B6118,29.0,12.0,6.0,17.0,11.0,0.0,0.41379310344827586
IO5S3498,22.0,10.0,6.0,12.0,9.0,0.0,0.45454545454545453
MS8V3117,14.0,6.0,4.0,8.0,6.0,0.0,0.42857142857142855
UU6N7765,17.0,6.0,6.0,11.0,6.0,0.0,0.35294117647058826
WW8I2553,20.0,12.0,11.0,8.0,3.0,0.0,0.6
UY5V7383,28.0,16.0,10.0,12.0,2.0,0.0,0.5714285714285714
RZ8R3858,13.0,7.0,5.0,6.0,3.0,0.0,0.5384615384615384
IJ6R7786,25.0,9.0,6.0,16.0,10.0,0.0,0.36
RT2D2267,13.0,7.0,3.0,5.0,4.0,1.0,0.5641025641025641
UJ4E2525,16.0,7.0,3.0,9.0,5.0,0.0,0.4375
FN9U4211,18.0,5.0,1.0,12.0,5.0,1.0,0.2962962962962963
CP5U4378,18.0,13.0,8.0,5.0,2.0,0.0,0.7222222222222222
CO7Q1754,13.0,9.0,5.0,4.0,2.0,0.0,0.6923076923076923
YW4Z6818,19.0,8.0,5.0,11.0,8.0,0.0,0.42105263157894735
OX6A6126,25.0,15.0,10.0,10.0,4.0,0.0,0.6
HW1C6877,14.0,7.0,5.0,7.0,4.0,0.0,0.5
WO2E4195,21.0,12.0,9.0,9.0,5.0,0.0,0.5714285714285714
MH9I2172,18.0,9.0,5.0,9.0,5.0,0.0,0.5
AC3M9492,15.0,7.0,4.0,8.0,3.0,0.0,0.4666666666666667
SD7Y4489,28.0,16.0,10.0,12.0,10.0,0.0,0.5714285714285714
DG5Q6267,24.0,15.0,9.0,9.0,5.0,0.0,0.625
JQ3E1977,25.0,14.0,8.0,11.0,7.0,0.0,0.56
ZU1S3592,20.0,7.0,3.0,13.0,9.0,0.0,0.35
OU2W5733,15.0,9.0,5.0,6.0,3.0,0.0,0.6
UN3J7295,17.0,7.0,4.0,9.0,5.0,1.0,0.43137254901960786
CA0O5763,18.0,10.0,4.0,8.0,5.0,0.0,0.5555555555555556
XQ0R6734,16.0,9.0,5.0,7.0,5.0,0.0,0.5625
TP1A7922,25.0,13.0,12.0,12.0,4.0,0.0,0.52
KM0J5196,20.0,9.0,4.0,11.0,9.0,0.0,0.45
EZ7U6984,15.0,9.0,4.0,6.0,5.0,0.0,0.6
DU3M7732,28.0,12.0,8.0,15.0,9.0,1.0,0.44047619047619047
VC5Q8746,23.0,13.0,10.0,9.0,5.0,1.0,0.5797101449275363
KQ8A9346,24.0,13.0,10.0,11.0,8.0,0.0,0.5416666666666666
QI7S8293,24.0,11.0,3.0,13.0,10.0,0.0,0.4583333333333333
XV5M8573,16.0,8.0,6.0,8.0,3.0,0.0,0.5
ZK0Q7434,17.0,13.0,4.0,4.0,2.0,0.0,0.7647058823529411
IS8N4969,23.0,9.0,7.0,14.0,7.0,0.0,0.391304347826087
FC6N5285,24.0,17.0,10.0,7.0,6.0,0.0,0.7083333333333334
ME8G7589,19.0,10.0,4.0,9.0,6.0,0.0,0.5263157894736842
EX2G2665,19.0,6.0,3.0,13.0,7.0,0.0,0.3157894736842105
EV5C5648,12.0,9.0,6.0,3.0,1.0,0.0,0.75
OI8N8358,19.0,10.0,6.0,9.0,7.0,0.0,0.5263157894736842
UW4E9584,26.0,10.0,7.0,16.0,12.0,0.0,0.38461538461538464
MN7G5382,16.0,9.0,4.0,7.0,5.0,0.0,0.5625
DP3R5423,19.0,14.0,11.0,5.0,4.0,0.0,0.7368421052631579
RN3Y3846,22.0,10.0,4.0,12.0,6.0,0.0,0.45454545454545453
HJ7O3979,21.0,7.0,3.0,14.0,5.0,0.0,0.3333333333333333
JK6I8462,17.0,8.0,3.0,9.0,7.0,0.0,0.47058823529411764
AD7P5925,23.0,12.0,7.0,11.0,8.0,0.0,0.5217391304347826
AW1D3784,23.0,7.0,5.0,16.0,9.0,0.0,0.30434782608695654
ML9U1625,22.0,12.0,7.0,10.0,4.0,0.0,0.5454545454545454
AT5B9311,17.0,10.0,5.0,6.0,2.0,1.0,0.6078431372549019
YM8G6212,27.0,15.0,12.0,12.0,9.0,0.0,0.5555555555555556
YF5F3785,15.0,7.0,5.0,7.0,5.0,1.0,0.4888888888888889
RW0G4222,19.0,10.0,4.0,9.0,5.0,0.0,0.5263157894736842
WJ4P3866,22.0,14.0,6.0,7.0,6.0,1.0,0.6515151515151515
PL7G6862,16.0,10.0,5.0,6.0,3.0,0.0,0.625
CF3V2859,22.0,11.0,9.0,11.0,6.0,0.0,0.5
QI7M9246,16.0,10.0,5.0,6.0,5.0,0.0,0.625
ZZ7A3391,21.0,9.0,4.0,12.0,7.0,0.0,0.42857142857142855
ZF1U5814,18.0,8.0,4.0,10.0,4.0,0.0,0.4444444444444444
YS6T5976,23.0,11.0,3.0,12.0,6.0,0.0,0.4782608695652174
QJ7B9295,24.0,12.0,7.0,12.0,12.0,0.0,0.5
IF2U9913,24.0,8.0,3.0,16.0,12.0,0.0,0.3333333333333333
TT8Q1984,14.0,9.0,4.0,5.0,2.0,0.0,0.6428571428571429
UR1Q5752,18.0,12.0,7.0,6.0,3.0,0.0,0.6666666666666666
DF1A9128,19.0,6.0,2.0,13.0,7.0,0.0,0.3157894736842105
UO9Y8639,18.0,11.0,5.0,7.0,5.0,0.0,0.6111111111111112
XS4H7577,18.0,9.0,7.0,9.0,8.0,0.0,0.5
FY2B1934,25.0,14.0,10.0,11.0,6.0,0.0,0.56
HF9K1492,28.0,10.0,6.0,18.0,12.0,0.0,0.35714285714285715
QM8H7461,21.0,10.0,4.0,11.0,4.0,0.0,0.47619047619047616
LB6C4933,22.0,12.0,5.0,10.0,5.0,0.0,0.5454545454545454
PO5I3317,17.0,8.0,5.0,9.0,2.0,0.0,0.47058823529411764
UJ1U2443,27.0,18.0,7.0,9.0,7.0,0.0,0.6666666666666666
IF0C1691,22.0,11.0,7.0,11.0,7.0,0.0,0.5
KZ9T8931,23.0,12.0,11.0,11.0,5.0,0.0,0.5217391304347826
QS1X2899,17.0,12.0,8.0,5.0,3.0,0.0,0.7058823529411765
HA2S9134,28.0,14.0,9.0,13.0,8.0,1.0,0.5119047619047619
FT5I8374,21.0,10.0,8.0,11.0,9.0,0.0,0.47619047619047616
WV1S4339,16.0,7.0,6.0,9.0,5.0,0.0,0.4375
FB2H9972,24.0,13.0,8.0,11.0,6.0,0.0,0.5416666666666666
CW9O5892,22.0,10.0,8.0,12.0,8.0,0.0,0.45454545454545453
RH0W1147,29.0,13.0,5.0,16.0,11.0,0.0,0.4482758620689655
DF7L6657,15.0,8.0,5.0,7.0,5.0,0.0,0.5333333333333333
QX1D5539,31.0,19.0,13.0,12.0,9.0,0.0,0.6129032258064516
RL5G3812,16.0,8.0,2.0,8.0,3.0,0.0,0.5
AR9W5255,16.0,11.0,6.0,5.0,3.0,0.0,0.6875
